# elem xi1 xi2 x y psi_FEM psi_exact difference
4 0.800000000000 -1.000000000000 4.875000000000 0.000000000000 -0.281839265989 -0.281816622217 -0.000022643772
4 0.800000000000 -0.800000000000 4.875000000000 0.125000000000 -0.281879857331 -0.281852638271 -0.000027219060
4 0.800000000000 -0.600000000000 4.875000000000 0.250000000000 -0.281989580424 -0.281960588735 -0.000028991689
4 0.800000000000 -0.400000000000 4.875000000000 0.375000000000 -0.282168435267 -0.282140181390 -0.000028253877
4 0.800000000000 -0.200000000000 4.875000000000 0.500000000000 -0.282416421861 -0.282390932127 -0.000025489734
4 0.800000000000 -0.000000000000 4.875000000000 0.625000000000 -0.282733540204 -0.282712169273 -0.000021370931
4 0.800000000000 0.200000000000 4.875000000000 0.750000000000 -0.283119790298 -0.283103039532 -0.000016750765
4 0.800000000000 0.400000000000 4.875000000000 0.875000000000 -0.283575172141 -0.283562515439 -0.000012656702
4 0.800000000000 0.600000000000 4.875000000000 1.000000000000 -0.284099685735 -0.284089404176 -0.000010281559
4 0.800000000000 0.800000000000 4.875000000000 1.125000000000 -0.284693331079 -0.284682357617 -0.000010973462
4 0.800000000000 1.000000000000 4.875000000000 1.250000000000 -0.285356108174 -0.285339883411 -0.000016224763
4 1.000000000000 -1.000000000000 5.000000000000 0.000000000000 -0.285167376359 -0.285167376359 0.000000000000
4 1.000000000000 -0.800000000000 5.000000000000 0.125000000000 -0.285206069106 -0.285201907699 -0.000004161407
4 1.000000000000 -0.600000000000 5.000000000000 0.250000000000 -0.285311297461 -0.285305411904 -0.000005885557
4 1.000000000000 -0.400000000000 5.000000000000 0.375000000000 -0.285483061424 -0.285477620306 -0.000005441118
4 1.000000000000 -0.200000000000 5.000000000000 0.500000000000 -0.285721360994 -0.285718087703 -0.000003273291
4 1.000000000000 -0.000000000000 5.000000000000 0.625000000000 -0.286026196173 -0.286026196173 0.000000000000
4 1.000000000000 0.200000000000 5.000000000000 0.750000000000 -0.286397566959 -0.286401160322 0.000003593363
4 1.000000000000 0.400000000000 5.000000000000 0.875000000000 -0.286835473354 -0.286842033868 0.000006560515
4 1.000000000000 0.600000000000 5.000000000000 1.000000000000 -0.287339915356 -0.287347717448 0.000007802092
4 1.000000000000 0.800000000000 5.000000000000 1.125000000000 -0.287910892966 -0.287916967516 0.000006074549
4 1.000000000000 1.000000000000 5.000000000000 1.250000000000 -0.288548406184 -0.288548406184 0.000000000000
5 -1.000000000000 -1.000000000000 0.000000000000 1.250000000000 -0.074881075319 -0.074881075319 0.000000000000
5 -1.000000000000 -0.800000000000 0.000000000000 1.375000000000 -0.084490870180 -0.084469316901 -0.000021553279
5 -1.000000000000 -0.600000000000 0.000000000000 1.500000000000 -0.093804310910 -0.093794384434 -0.000009926476
5 -1.000000000000 -0.400000000000 0.000000000000 1.625000000000 -0.102821397509 -0.102826457206 0.000005059697
5 -1.000000000000 -0.200000000000 0.000000000000 1.750000000000 -0.111542129976 -0.111551584039 0.000009454064
5 -1.000000000000 -0.000000000000 0.000000000000 1.875000000000 -0.119966508311 -0.119966508311 0.000000000000
5 -1.000000000000 0.200000000000 0.000000000000 2.000000000000 -0.128094532516 -0.128074999682 -0.000019532834
5 -1.000000000000 0.400000000000 0.000000000000 2.125000000000 -0.135926202589 -0.135885294647 -0.000040907942
5 -1.000000000000 0.600000000000 0.000000000000 2.250000000000 -0.143461518531 -0.143408332570 -0.000053185961
5 -1.000000000000 0.800000000000 0.000000000000 2.375000000000 -0.150700480342 -0.150656553405 -0.000043926937
5 -1.000000000000 1.000000000000 0.000000000000 2.500000000000 -0.157643088021 -0.157643088021 0.000000000000
5 -0.800000000000 -1.000000000000 0.125000000000 1.250000000000 -0.082919890261 -0.082729849358 -0.000190040903
5 -0.800000000000 -0.800000000000 0.125000000000 1.375000000000 -0.091752461883 -0.091465121419 -0.000287340464
5 -0.800000000000 -0.600000000000 0.125000000000 1.500000000000 -0.100349711770 -0.100046175417 -0.000303536353
5 -0.800000000000 -0.400000000000 0.125000000000 1.625000000000 -0.108711639922 -0.108430498854 -0.000281141068
5 -0.800000000000 -0.200000000000 0.125000000000 1.750000000000 -0.116838246340 -0.116591692844 -0.000246553496
5 -0.800000000000 -0.000000000000 0.125000000000 1.875000000000 -0.124729531022 -0.124515030362 -0.000214500660
5 -0.800000000000 0.200000000000 0.125000000000 2.000000000000 -0.132385493970 -0.132194083556 -0.000191410414
5 -0.800000000000 0.400000000000 0.125000000000 2.125000000000 -0.139806135182 -0.139628216939 -0.000177918243
5 -0.800000000000 0.600000000000 0.125000000000 2.250000000000 -0.146991454660 -0.146820752019 -0.000170702641
5 -0.800000000000 0.800000000000 0.125000000000 2.375000000000 -0.153941452403 -0.153777638590 -0.000163813813
5 -0.800000000000 1.000000000000 0.125000000000 2.500000000000 -0.160656128411 -0.160506501729 -0.000149626681
5 -0.600000000000 -1.000000000000 0.250000000000 1.250000000000 -0.090852305037 -0.090673299249 -0.000179005788
5 -0.600000000000 -0.800000000000 0.250000000000 1.375000000000 -0.098955244336 -0.098618738551 -0.000336505785
5 -0.600000000000 -0.600000000000 0.250000000000 1.500000000000 -0.106878279806 -0.106497347803 -0.000380932003
5 -0.600000000000 -0.400000000000 0.250000000000 1.625000000000 -0.114621411447 -0.114259585389 -0.000361826058
5 -0.600000000000 -0.200000000000 0.250000000000 1.750000000000 -0.122184639258 -0.121871017334 -0.000313621925
5 -0.600000000000 -0.000000000000 0.250000000000 1.875000000000 -0.129567963241 -0.129308783645 -0.000259179596
5 -0.600000000000 0.200000000000 0.250000000000 2.000000000000 -0.136771383394 -0.136558732840 -0.000212650555
5 -0.600000000000 0.400000000000 0.250000000000 2.125000000000 -0.143794899719 -0.143613165300 -0.000181734419
5 -0.600000000000 0.600000000000 0.250000000000 2.250000000000 -0.150638512214 -0.150469091665 -0.000169420549
5 -0.600000000000 0.800000000000 0.250000000000 2.375000000000 -0.157302220880 -0.157126908018 -0.000175312863
5 -0.600000000000 1.000000000000 0.250000000000 2.500000000000 -0.163786025717 -0.163589398892 -0.000196626825
5 -0.400000000000 -1.000000000000 0.375000000000 1.250000000000 -0.098678319648 -0.098618738551 -0.000059581097
5 -0.400000000000 -0.800000000000 0.375000000000 1.375000000000 -0.106099217540 -0.105842385492 -0.000256832048
5 -0.400000000000 -0.600000000000 0.375000000000 1.500000000000 -0.113390015018 -0.113067391233 -0.000322623785
5 -0.400000000000 -0.400000000000 0.375000000000 1.625000000000 -0.120550712082 -0.120241387588 -0.000309324493
5 -0.400000000000 -0.200000000000 0.375000000000 1.750000000000 -0.127581308732 -0.127325441818 -0.000255866914
5 -0.400000000000 -0.000000000000 0.375000000000 1.875000000000 -0.134481804968 -0.134291415038 -0.000190389929
5 -0.400000000000 0.200000000000 0.375000000000 2.000000000000 -0.141252200790 -0.141119672379 -0.000132528411
5 -0.400000000000 0.400000000000 0.375000000000 2.125000000000 -0.147892496198 -0.147797174963 -0.000095321235
5 -0.400000000000 0.600000000000 0.375000000000 2.250000000000 -0.154402691193 -0.154315932445 -0.000086758748
5 -0.400000000000 0.800000000000 0.375000000000 2.375000000000 -0.160782785774 -0.160671771719 -0.000111014054
5 -0.400000000000 1.000000000000 0.375000000000 2.500000000000 -0.167032779940 -0.166863370717 -0.000169409223
5 -0.200000000000 -1.000000000000 0.500000000000 1.250000000000 -0.106397934095 -0.106497347803 0.000099413708
5 -0.200000000000 -0.800000000000 0.500000000000 1.375000000000 -0.113184381495 -0.113067391233 -0.000116990262
5 -0.200000000000 -0.600000000000 0.500000000000 1.500000000000 -0.119884917405 -0.119690676245 -0.000194241160
5 -0.200000000000 -0.400000000000 0.500000000000 1.625000000000 -0.126499541827 -0.126314920663 -0.000184621163
5 -0.200000000000 -0.200000000000 0.500000000000 1.750000000000 -0.133028254759 -0.132899353799 -0.000128900960
5 -0.200000000000 -0.000000000000 0.500000000000 1.875000000000 -0.139471056202 -0.139412851526 -0.000058204676
5 -0.200000000000 0.200000000000 0.500000000000 2.000000000000 -0.145827946156 -0.145832199287 0.000004253131
5 -0.200000000000 0.400000000000 0.500000000000 2.125000000000 -0.152098924621 -0.152140558584 0.000041633963
5 -0.200000000000 0.600000000000 0.500000000000 2.250000000000 -0.158283991597 -0.158326160641 0.000042169044
5 -0.200000000000 0.800000000000 0.500000000000 2.375000000000 -0.164383147083 -0.164381221063 -0.000001926020
5 -0.200000000000 1.000000000000 0.500000000000 2.500000000000 -0.170396391080 -0.170301054232 -0.000095336848
5 -0.000000000000 -1.000000000000 0.625000000000 1.250000000000 -0.114011148376 -0.114259585389 0.000248437013
5 -0.000000000000 -0.800000000000 0.625000000000 1.375000000000 -0.120210736200 -0.120241387588 0.000030651389
5 -0.000000000000 -0.600000000000 0.625000000000 1.500000000000 -0.126362986969 -0.126314920663 -0.000048066305
5 -0.000000000000 -0.400000000000 0.625000000000 1.625000000000 -0.132467900682 -0.132429868830 -0.000038031853
5 -0.000000000000 -0.200000000000 0.625000000000 1.750000000000 -0.138525477341 -0.138545513550 0.000020036209
5 -0.000000000000 -0.000000000000 0.625000000000 1.875000000000 -0.144535716945 -0.144629494204 0.000093777259
5 -0.000000000000 0.200000000000 0.625000000000 2.000000000000 -0.150498619493 -0.150656553405 0.000157933911
5 -0.000000000000 0.400000000000 0.625000000000 2.125000000000 -0.156414184987 -0.156607357936 0.000193172949
5 -0.000000000000 0.600000000000 0.625000000000 2.250000000000 -0.162282413425 -0.162467442139 0.000185028714
5 -0.000000000000 0.800000000000 0.625000000000 2.375000000000 -0.168103304808 -0.168226291271 0.000122986462
5 -0.000000000000 1.000000000000 0.625000000000 2.500000000000 -0.173876859137 -0.173876564509 -0.000000294628
5 0.200000000000 -1.000000000000 0.750000000000 1.250000000000 -0.121517962492 -0.121871017334 0.000353054842
5 0.200000000000 -0.800000000000 0.750000000000 1.375000000000 -0.127178281656 -0.127325441818 0.000147160162
5 0.200000000000 -0.600000000000 0.750000000000 1.500000000000 -0.132824223708 -0.132899353799 0.000075130091
5 0.200000000000 -0.400000000000 0.750000000000 1.625000000000 -0.138455788649 -0.138545513550 0.000089724901
5 0.200000000000 -0.200000000000 0.750000000000 1.750000000000 -0.144072976478 -0.144224518920 0.000151542443
5 0.200000000000 -0.000000000000 0.750000000000 1.875000000000 -0.149675787195 -0.149904042156 0.000228254961
5 0.200000000000 0.200000000000 0.750000000000 2.000000000000 -0.155264220801 -0.155557969478 0.000293748676
5 0.200000000000 0.400000000000 0.750000000000 2.125000000000 -0.160838277296 -0.161165532176 0.000327254880
5 0.200000000000 0.600000000000 0.750000000000 2.250000000000 -0.166397956679 -0.166710484077 0.000312527399
5 0.200000000000 0.800000000000 0.750000000000 2.375000000000 -0.171943258950 -0.172180355249 0.000237096299
5 0.200000000000 1.000000000000 0.750000000000 2.500000000000 -0.177474184110 -0.177565794626 0.000091610516
5 0.400000000000 -1.000000000000 0.875000000000 1.250000000000 -0.128918376443 -0.129308783645 0.000390407202
5 0.400000000000 -0.800000000000 0.875000000000 1.375000000000 -0.134087017862 -0.134291415038 0.000204397176
5 0.400000000000 -0.600000000000 0.875000000000 1.500000000000 -0.139268627623 -0.139412851526 0.000144223903
5 0.400000000000 -0.400000000000 0.875000000000 1.625000000000 -0.144463205725 -0.144629494204 0.000166288479
5 0.400000000000 -0.200000000000 0.875000000000 1.750000000000 -0.149670752169 -0.149904042156 0.000233289987
5 0.400000000000 -0.000000000000 0.875000000000 1.875000000000 -0.154891266954 -0.155205075456 0.000313808502
5 0.400000000000 0.200000000000 0.875000000000 2.000000000000 -0.160124750080 -0.160506501729 0.000381751649
5 0.400000000000 0.400000000000 0.875000000000 2.125000000000 -0.165371201548 -0.165786944061 0.000415742513
5 0.400000000000 0.600000000000 0.875000000000 2.250000000000 -0.170630621357 -0.171029124009 0.000398502652
5 0.400000000000 0.800000000000 0.875000000000 2.375000000000 -0.175903009508 -0.176219273979 0.000316264471
5 0.400000000000 1.000000000000 0.875000000000 2.500000000000 -0.181188366000 -0.181346598498 0.000158232498
5 0.600000000000 -1.000000000000 1.000000000000 1.250000000000 -0.136212390229 -0.136558732840 0.000346342611
5 0.600000000000 -0.800000000000 1.000000000000 1.375000000000 -0.140936944819 -0.141119672379 0.000182727559
5 0.600000000000 -0.600000000000 1.000000000000 1.500000000000 -0.145696198714 -0.145832199287 0.000136000573
5 0.600000000000 -0.400000000000 1.000000000000 1.625000000000 -0.150490151912 -0.150656553405 0.000166401493
5 0.600000000000 -0.200000000000 1.000000000000 1.750000000000 -0.155318804414 -0.155557969478 0.000239165064
5 0.600000000000 -0.000000000000 1.000000000000 1.875000000000 -0.160182156220 -0.160506501729 0.000324345509
5 0.600000000000 0.200000000000 1.000000000000 2.000000000000 -0.165080207330 -0.165476700114 0.000396492785
5 0.600000000000 0.400000000000 1.000000000000 2.125000000000 -0.170012957743 -0.170447202063 0.000434244320
5 0.600000000000 0.600000000000 1.000000000000 2.250000000000 -0.174980407461 -0.175400287627 0.000419880166
5 0.600000000000 0.800000000000 1.000000000000 2.375000000000 -0.179982556482 -0.180321431707 0.000338875226
5 0.600000000000 1.000000000000 1.000000000000 2.500000000000 -0.185019404807 -0.185198875396 0.000179470589
5 0.800000000000 -1.000000000000 1.125000000000 1.250000000000 -0.143400003850 -0.143613165300 0.000213161450
5 0.800000000000 -0.800000000000 1.125000000000 1.375000000000 -0.147728062527 -0.147797174963 0.000069112436
5 0.800000000000 -0.600000000000 1.125000000000 1.500000000000 -0.152106936980 -0.152140558584 0.000033621604
5 0.800000000000 -0.400000000000 1.125000000000 1.625000000000 -0.156536627209 -0.156607357936 0.000070730726
5 0.800000000000 -0.200000000000 1.125000000000 1.750000000000 -0.161017133214 -0.161165532176 0.000148398962
5 0.800000000000 -0.000000000000 1.125000000000 1.875000000000 -0.165548454994 -0.165786944061 0.000238489067
5 0.800000000000 0.200000000000 1.125000000000 2.000000000000 -0.170130592550 -0.170447202063 0.000316609513
5 0.800000000000 0.400000000000 1.125000000000 2.125000000000 -0.174763545882 -0.175125408350 0.000361862468
5 0.800000000000 0.600000000000 1.125000000000 2.250000000000 -0.179447314989 -0.179803852832 0.000356537843
5 0.800000000000 0.800000000000 1.125000000000 2.375000000000 -0.184181899872 -0.184467683683 0.000285783811
5 0.800000000000 1.000000000000 1.125000000000 2.500000000000 -0.188967300530 -0.189104576061 0.000137275531
5 1.000000000000 -1.000000000000 1.250000000000 1.250000000000 -0.150481217305 -0.150469091665 -0.000012125640
5 1.000000000000 -0.800000000000 1.250000000000 1.375000000000 -0.154460370986 -0.154315932445 -0.000144438540
5 1.000000000000 -0.600000000000 1.250000000000 1.500000000000 -0.158500842423 -0.158326160641 -0.000174681782
5 1.000000000000 -0.400000000000 1.250000000000 1.625000000000 -0.162602631617 -0.162467442139 -0.000135189478
5 1.000000000000 -0.200000000000 1.250000000000 1.750000000000 -0.166765738568 -0.166710484077 -0.000055254491
5 1.000000000000 -0.000000000000 1.250000000000 1.875000000000 -0.170990163276 -0.171029124009 0.000038960733
5 1.000000000000 0.200000000000 1.250000000000 2.000000000000 -0.175275905741 -0.175400287627 0.000124381885
5 1.000000000000 0.400000000000 1.250000000000 2.125000000000 -0.179622965963 -0.179803852832 0.000180886869
5 1.000000000000 0.600000000000 1.250000000000 2.250000000000 -0.184031343942 -0.184222452452 0.000191108509
5 1.000000000000 0.800000000000 1.250000000000 2.375000000000 -0.188501039678 -0.188641241584 0.000140201907
5 1.000000000000 1.000000000000 1.250000000000 2.500000000000 -0.193032053171 -0.193047649435 0.000015596264
6 -1.000000000000 -1.000000000000 1.250000000000 1.250000000000 -0.150481217305 -0.150469091665 -0.000012125640
6 -1.000000000000 -0.800000000000 1.250000000000 1.375000000000 -0.154460370986 -0.154315932445 -0.000144438540
6 -1.000000000000 -0.600000000000 1.250000000000 1.500000000000 -0.158500842423 -0.158326160641 -0.000174681782
6 -1.000000000000 -0.400000000000 1.250000000000 1.625000000000 -0.162602631617 -0.162467442139 -0.000135189478
6 -1.000000000000 -0.200000000000 1.250000000000 1.750000000000 -0.166765738568 -0.166710484077 -0.000055254491
6 -1.000000000000 -0.000000000000 1.250000000000 1.875000000000 -0.170990163276 -0.171029124009 0.000038960733
6 -1.000000000000 0.200000000000 1.250000000000 2.000000000000 -0.175275905741 -0.175400287627 0.000124381885
6 -1.000000000000 0.400000000000 1.250000000000 2.125000000000 -0.179622965963 -0.179803852832 0.000180886869
6 -1.000000000000 0.600000000000 1.250000000000 2.250000000000 -0.184031343942 -0.184222452452 0.000191108509
6 -1.000000000000 0.800000000000 1.250000000000 2.375000000000 -0.188501039678 -0.188641241584 0.000140201907
6 -1.000000000000 1.000000000000 1.250000000000 2.500000000000 -0.193032053171 -0.193047649435 0.000015596264
6 -0.800000000000 -1.000000000000 1.375000000000 1.250000000000 -0.157090911709 -0.157126908018 0.000035996308
6 -0.800000000000 -0.800000000000 1.375000000000 1.375000000000 -0.160776983497 -0.160671771719 -0.000105211778
6 -0.800000000000 -0.600000000000 1.375000000000 1.500000000000 -0.164531699443 -0.164381221063 -0.000150478380
6 -0.800000000000 -0.400000000000 1.375000000000 1.625000000000 -0.168355059546 -0.168226291271 -0.000128768275
6 -0.800000000000 -0.200000000000 1.375000000000 1.750000000000 -0.172247063808 -0.172180355249 -0.000066708559
6 -0.800000000000 -0.000000000000 1.375000000000 1.875000000000 -0.176207712227 -0.176219273979 0.000011561752
6 -0.800000000000 0.200000000000 1.375000000000 2.000000000000 -0.180237004805 -0.180321431707 0.000084426903
6 -0.800000000000 0.400000000000 1.375000000000 2.125000000000 -0.184334941540 -0.184467683683 0.000132742143
6 -0.800000000000 0.600000000000 1.375000000000 2.250000000000 -0.188501522433 -0.188641241584 0.000139719151
6 -0.800000000000 0.800000000000 1.375000000000 2.375000000000 -0.192736747485 -0.192827517976 0.000090770491
6 -0.800000000000 1.000000000000 1.375000000000 2.500000000000 -0.197040616694 -0.197013947024 -0.000026669670
6 -0.600000000000 -1.000000000000 1.500000000000 1.250000000000 -0.163530672046 -0.163589398892 0.000058726847
6 -0.600000000000 -0.800000000000 1.500000000000 1.375000000000 -0.166943205907 -0.166863370717 -0.000079835189
6 -0.600000000000 -0.600000000000 1.500000000000 1.500000000000 -0.170430680906 -0.170301054232 -0.000129626674
6 -0.600000000000 -0.400000000000 1.500000000000 1.625000000000 -0.173993097043 -0.173876564509 -0.000116532534
6 -0.600000000000 -0.200000000000 1.500000000000 1.750000000000 -0.177630454318 -0.177565794626 -0.000064659692
6 -0.600000000000 -0.000000000000 1.500000000000 1.875000000000 -0.181342752731 -0.181346598498 0.000003845767
6 -0.600000000000 0.200000000000 1.500000000000 2.000000000000 -0.185129992282 -0.185198875396 0.000068883114
6 -0.600000000000 0.400000000000 1.500000000000 2.125000000000 -0.188992172971 -0.189104576061 0.000112403090
6 -0.600000000000 0.600000000000 1.500000000000 2.250000000000 -0.192929294798 -0.193047649435 0.000118354637
6 -0.600000000000 0.800000000000 1.500000000000 2.375000000000 -0.196941357763 -0.197013947024 0.000072589261
6 -0.600000000000 1.000000000000 1.500000000000 2.500000000000 -0.201028361866 -0.200991099325 -0.000037262541
6 -0.400000000000 -1.000000000000 1.625000000000 1.250000000000 -0.169800498314 -0.169860993360 0.000060495046
6 -0.400000000000 -0.800000000000 1.625000000000 1.375000000000 -0.172959038215 -0.172891508074 -0.000067530141
6 -0.400000000000 -0.600000000000 1.625000000000 1.500000000000 -0.176197786812 -0.176083360246 -0.000114426566
6 -0.400000000000 -0.400000000000 1.625000000000 1.625000000000 -0.179516744107 -0.179413447446 -0.000103296661
6 -0.400000000000 -0.200000000000 1.625000000000 1.750000000000 -0.182915910099 -0.182860003316 -0.000055906783
6 -0.400000000000 -0.000000000000 1.625000000000 1.875000000000 -0.186395284788 -0.186402793540 0.000007508753
6 -0.400000000000 0.200000000000 1.625000000000 2.000000000000 -0.189954868174 -0.190023229513 0.000068361340
6 -0.400000000000 0.400000000000 1.625000000000 2.125000000000 -0.193594660256 -0.193704413588 0.000109753331
6 -0.400000000000 0.600000000000 1.625000000000 2.250000000000 -0.197314661036 -0.197431130006 0.000116468970
6 -0.400000000000 0.800000000000 1.625000000000 2.375000000000 -0.201114870513 -0.201189794738 0.000074924225
6 -0.400000000000 1.000000000000 1.625000000000 2.500000000000 -0.204995288687 -0.204968375966 -0.000026912721
6 -0.200000000000 -1.000000000000 1.750000000000 1.250000000000 -0.175900390514 -0.175947213983 0.000046823469
6 -0.200000000000 -0.800000000000 1.750000000000 1.375000000000 -0.178824480421 -0.178758485135 -0.000065995285
6 -0.200000000000 -0.600000000000 1.750000000000 1.500000000000 -0.181833017162 -0.181727656552 -0.000105360611
6 -0.200000000000 -0.400000000000 1.750000000000 1.625000000000 -0.184926000739 -0.184834119349 -0.000091881390
6 -0.200000000000 -0.200000000000 1.750000000000 1.750000000000 -0.188103431151 -0.188058253837 -0.000045177314
6 -0.200000000000 -0.000000000000 1.750000000000 1.875000000000 -0.191365308398 -0.191381626165 0.000016317768
6 -0.200000000000 0.200000000000 1.750000000000 2.000000000000 -0.194711632480 -0.194787116977 0.000075484498
6 -0.200000000000 0.400000000000 1.750000000000 2.125000000000 -0.198142403396 -0.198258991533 0.000116588136
6 -0.200000000000 0.600000000000 1.750000000000 2.250000000000 -0.201657621148 -0.201782921496 0.000125300347
6 -0.200000000000 0.800000000000 1.750000000000 2.375000000000 -0.205257285735 -0.205345968473 0.000088682738
6 -0.200000000000 1.000000000000 1.750000000000 2.500000000000 -0.208941397157 -0.208936538628 -0.000004858529
6 -0.000000000000 -1.000000000000 1.875000000000 1.250000000000 -0.181830348646 -0.181854271489 0.000023922844
6 -0.000000000000 -0.800000000000 1.875000000000 1.375000000000 -0.184539532525 -0.184467683683 -0.000071848842
6 -0.000000000000 -0.600000000000 1.875000000000 1.500000000000 -0.187336371956 -0.187234828455 -0.000101543501
6 -0.000000000000 -0.400000000000 1.875000000000 1.625000000000 -0.190220866939 -0.190137319098 -0.000083547841
6 -0.000000000000 -0.200000000000 1.875000000000 1.750000000000 -0.193193017474 -0.193157487232 -0.000035530242
6 -0.000000000000 -0.000000000000 1.875000000000 1.875000000000 -0.196252823561 -0.196278572417 0.000025748856
6 -0.000000000000 0.200000000000 1.875000000000 2.000000000000 -0.199400285200 -0.199484856157 0.000084570957
6 -0.000000000000 0.400000000000 1.875000000000 2.125000000000 -0.202635402391 -0.202761746525 0.000126344134
6 -0.000000000000 0.600000000000 1.875000000000 2.250000000000 -0.205958175134 -0.206095820632 0.000137645498
6 -0.000000000000 0.800000000000 1.875000000000 2.375000000000 -0.209368603429 -0.209474832483 0.000106229055
6 -0.000000000000 1.000000000000 1.875000000000 2.500000000000 -0.212866687275 -0.212887693476 0.000021006200
6 0.200000000000 -1.000000000000 2.000000000000 1.250000000000 -0.187590372710 -0.187588768868 -0.000001603842
6 0.200000000000 -0.800000000000 2.000000000000 1.375000000000 -0.190104194527 -0.190023229513 -0.000080965014
6 0.200000000000 -0.600000000000 2.000000000000 1.500000000000 -0.192707851193 -0.192606775888 -0.000101075305
6 0.200000000000 -0.400000000000 2.000000000000 1.625000000000 -0.195401342706 -0.195322994232 -0.000078348475
6 0.200000000000 -0.200000000000 2.000000000000 1.750000000000 -0.198184669068 -0.198155978610 -0.000028690458
6 0.200000000000 -0.000000000000 2.000000000000 1.875000000000 -0.201057830277 -0.201090509047 0.000032678769
6 0.200000000000 0.200000000000 2.000000000000 2.000000000000 -0.204020826334 -0.204112184510 0.000091358176
6 0.200000000000 0.400000000000 2.000000000000 2.125000000000 -0.207073657240 -0.207207514682 0.000133857442
6 0.200000000000 0.600000000000 2.000000000000 2.250000000000 -0.210216322993 -0.210363975494 0.000147652501
6 0.200000000000 0.800000000000 2.000000000000 2.375000000000 -0.213448823594 -0.213570033961 0.000121210367
6 0.200000000000 1.000000000000 2.000000000000 2.500000000000 -0.216771159043 -0.216815147879 0.000043988836
6 0.400000000000 -1.000000000000 2.125000000000 1.250000000000 -0.193180462706 -0.193157487232 -0.000022975474
6 0.400000000000 -0.800000000000 2.125000000000 1.375000000000 -0.195518466428 -0.195429738005 -0.000088728423
6 0.400000000000 -0.600000000000 2.125000000000 1.500000000000 -0.197947454873 -0.197846137317 -0.000101317556
6 0.400000000000 -0.400000000000 2.125000000000 1.625000000000 -0.200467428041 -0.200392018918 -0.000075409123
6 0.400000000000 -0.200000000000 2.125000000000 1.750000000000 -0.203078385932 -0.203053061572 -0.000025324361
6 0.400000000000 -0.000000000000 2.125000000000 1.875000000000 -0.205780328546 -0.205815453443 0.000035124896
6 0.400000000000 0.200000000000 2.125000000000 2.000000000000 -0.208573255883 -0.208666020050 0.000092764167
6 0.400000000000 0.400000000000 2.125000000000 2.125000000000 -0.211457167943 -0.211592318076 0.000135150133
6 0.400000000000 0.600000000000 2.125000000000 2.250000000000 -0.214432064726 -0.214582698378 0.000150633653
6 0.400000000000 0.800000000000 2.125000000000 2.375000000000 -0.217497946231 -0.217626342177 0.000128395946
6 0.400000000000 1.000000000000 2.125000000000 2.500000000000 -0.220654812459 -0.220713274606 0.000058462147
6 0.600000000000 -1.000000000000 2.250000000000 1.250000000000 -0.198600618634 -0.198567232608 -0.000033386026
6 0.600000000000 -0.800000000000 2.250000000000 1.375000000000 -0.200782348227 -0.200692122875 -0.000090225352
6 0.600000000000 -0.600000000000 2.250000000000 1.500000000000 -0.203055182997 -0.202956075001 -0.000099107996
6 0.600000000000 -0.400000000000 2.250000000000 1.625000000000 -0.205419122944 -0.205345968473 -0.000073154471
6 0.600000000000 -0.200000000000 2.250000000000 1.750000000000 -0.207874168068 -0.207848902496 -0.000025265572
6 0.600000000000 -0.000000000000 2.250000000000 1.875000000000 -0.210420318369 -0.210452345821 0.000032027452
6 0.600000000000 0.200000000000 2.250000000000 2.000000000000 -0.213057573846 -0.213144257282 0.000086683436
6 0.600000000000 0.400000000000 2.250000000000 2.125000000000 -0.215785934501 -0.215913178215 0.000127243715
6 0.600000000000 0.600000000000 2.250000000000 2.250000000000 -0.218605400332 -0.218748298931 0.000142898599
6 0.600000000000 0.800000000000 2.250000000000 2.375000000000 -0.221515971340 -0.221639501996 0.000123530657
6 0.600000000000 1.000000000000 2.250000000000 2.500000000000 -0.224517647525 -0.224577385465 0.000059737941
6 0.800000000000 -1.000000000000 2.375000000000 1.250000000000 -0.203850840494 -0.203824727949 -0.000026112545
6 0.800000000000 -0.800000000000 2.375000000000 1.375000000000 -0.205895839924 -0.205815453443 -0.000080386482
6 0.800000000000 -0.600000000000 2.375000000000 1.500000000000 -0.208031035565 -0.207940108777 -0.000090926788
6 0.800000000000 -0.400000000000 2.375000000000 1.625000000000 -0.210256427415 -0.210186939889 -0.000069487526
6 0.800000000000 -0.200000000000 2.375000000000 1.750000000000 -0.212572015475 -0.212544316583 -0.000027698892
6 0.800000000000 -0.000000000000 2.375000000000 1.875000000000 -0.214977799744 -0.215000867872 0.000023068128
6 0.800000000000 0.200000000000 2.375000000000 2.000000000000 -0.217473780224 -0.217545593848 0.000071813624
6 0.800000000000 0.400000000000 2.375000000000 2.125000000000 -0.220059956913 -0.220167954508 0.000107997595
6 0.800000000000 0.600000000000 2.375000000000 2.250000000000 -0.222736329812 -0.222857936847 0.000121607036
6 0.800000000000 0.800000000000 2.375000000000 2.375000000000 -0.225502898920 -0.225606102101 0.000103203181
6 0.800000000000 1.000000000000 2.375000000000 2.500000000000 -0.228359664239 -0.228403615401 0.000043951162
6 1.000000000000 -1.000000000000 2.500000000000 1.250000000000 -0.208931128286 -0.208936538628 0.000005410342
6 1.000000000000 -0.800000000000 2.500000000000 1.375000000000 -0.210858941520 -0.210804849040 -0.000054092480
6 1.000000000000 -0.600000000000 2.500000000000 1.500000000000 -0.212875012575 -0.212801988059 -0.000073024516
